DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,286.35,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Resilience - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,250.52,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,239.51,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,235.8,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Risk Assessment - operations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,230.2,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,223.6,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,223.5,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,217.48,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Scientific Methods & Laboratory Policy,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,215.98,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,215.61,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"Meat Hygiene, ABP, TSE",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,202.54,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Animal Feed, Foodborne Disease and Allergy (AFFDA)",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,191.35,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,186.96,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,184.68,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,176.75,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,175.67,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,175.34,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 4,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,168.56,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,164.45,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"Animal Feed, Foodborne Disease and Allergy (AFFDA)",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,154.46,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"Novel Foods, GM, Radiological and Feed Additives",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,152.31,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,137.63,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,123.1,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Service Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,115.7,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Strategy,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,111,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Digital,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,108.96,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Programme and project delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,95.25,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,94.3,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,93.96,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,89.35,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Analytics Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,89.16,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,81.95,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,76.92,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,73.85,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (England),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,70.05,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,RDOT,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,64.3,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Procurement,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,60.55,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,57.18,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,50.75,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,47.48,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Scientific Methods & Laboratory Policy,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,46.71,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,40.1,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,37.15,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,35.8,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,24,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,18.85,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,13.35,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Meat Hygiene, ABP, TSE",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,-19.4,Travel & Subsistence Week 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (England),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711107,-97.48,Travel & Subsistence Week 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Digital,ALEXANDER MANN SOLUTIONS LTD-2WM,1011711134,12934.66,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Finance Director & Branch,ALEXANDER MANN SOLUTIONS LTD-2WM,1011711134,11334.99,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Operational Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011711134,5296.98,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Imports & Exports Team (Admin),ALEXANDER MANN SOLUTIONS LTD-2WM,1011711134,1225.26,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Corporate Support Unit,ALEXANDER MANN SOLUTIONS LTD-2WM,1011711134,742.37,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Legal Branch A & Investigations,ALEXANDER MANN SOLUTIONS LTD-2WM,1011711134,189.61,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,2711.6,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,2409.25,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,2274.2,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,1904,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,1468.79,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,1360.45,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,1123.02,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,1003.43,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,RDOT,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,1000,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientific Advisors team,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,742.05,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,735,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,721.41,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,719.87,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,618.75,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,614.95,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,574.85,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Planning and Performance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,574.45,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,556.4,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,552.39,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,524.9,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,491.95,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Novel Foods, GM, Radiological and Feed Additives",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,482.4,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Scientific Advisors team,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,461.53,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,448.6,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,RDOT,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,442.6,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,438.4,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,432.9,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,352.95,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,349.7,Travel & Subsistence Week 44,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,304.93,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Programme and project delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,298.45,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-11-12,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Digital,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711160,285.96,Travel & Subsistence Week 44,BD1 5HQ,ADMIN
