DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706022,701.2,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,REDFERN TRAVEL LTD,1011705948,691.9,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011706126,690.7,Travel Expenses Wk 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705889,688.3,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011706064,680.7,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011705948,677.1,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CORPORATE SUPPORT UNIT,REDFERN TRAVEL LTD,1011706022,668.05,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011706126,658.05,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011706126,655.75,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011705889,651.91,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011705889,638.38,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011705948,637.88,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705948,632.2,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706022,631.8,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011705948,629.9,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705889,622.47,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011706064,622,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011705948,618.8,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705948,615.75,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,COMMS,REDFERN TRAVEL LTD,1011706022,607.08,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706022,600.6,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705948,599.9,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,RESILIENCE ADMIN,REDFERN TRAVEL LTD,1011705889,593.96,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011706126,589.7,Travel Expenses Wk 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705948,587.45,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011705889,586.41,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,COMMS,REDFERN TRAVEL LTD,1011706022,581.5,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011706022,580.09,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011705889,576.7,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,DIGITAL,REDFERN TRAVEL LTD,1011706022,574.1,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011706064,565.8,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011706126,560.87,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706022,554.64,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011706022,547.2,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011706126,527.4,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT SERVICE DELIVERY,REDFERN TRAVEL LTD,1011705889,526.6,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011705948,516.64,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706064,514.05,TRAVEL EXPENSES  Wk 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,COMMS,REDFERN TRAVEL LTD,1011706126,513.4,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,DIGITAL,REDFERN TRAVEL LTD,1011706126,482.6,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011706022,482.35,Travel Expenses Wk 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,REDFERN TRAVEL LTD,1011706064,481.1,TRAVEL EXPENSES  Wk 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,RESILIENCE ADMIN,REDFERN TRAVEL LTD,1011706022,467.8,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011706022,461.4,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011705889,458.95,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,SCIENTIFIC METHODS AND LABORATORY POLICY,REDFERN TRAVEL LTD,1011705948,455.71,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011706022,455.5,Travel Expenses Wk 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CORPORATE SUPPORT UNIT,REDFERN TRAVEL LTD,1011705948,455.4,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ALLERGY & INTOLERANCE,REDFERN TRAVEL LTD,1011705948,454.7,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706022,454.13,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011706022,443,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011706022,442.73,Travel Expenses Wk 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,REDFERN TRAVEL LTD,1011705889,434.8,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 3 ,REDFERN TRAVEL LTD,1011705948,425.73,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011706064,420.8,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706064,412.81,TRAVEL EXPENSES  Wk 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011706064,408.14,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 3 ,REDFERN TRAVEL LTD,1011705889,407.4,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,REDFERN TRAVEL LTD,1011705889,401.3,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011705948,399.98,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011705889,386.8,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705889,386,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011705889,385.5,Travel Expenses Wk 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (England),REDFERN TRAVEL LTD,1011705948,382.5,Travel Expenses Wk 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT STRATEGY & DEVELOPMENT,REDFERN TRAVEL LTD,1011705889,381.49,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,PROCUREMENT,REDFERN TRAVEL LTD,1011706022,379.6,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CORPORATE SUPPORT UNIT,REDFERN TRAVEL LTD,1011706126,375.6,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706126,374.2,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD CRIME UNIT ADMIN,REDFERN TRAVEL LTD,1011706022,371.8,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706126,371.65,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011705948,367.15,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011706022,362.1,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011705889,361,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011706064,360.44,TRAVEL EXPENSES  Wk 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,REDFERN TRAVEL LTD,1011706022,355.87,Travel Expenses Wk 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011706126,355.32,Travel Expenses Wk 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,COMMS,REDFERN TRAVEL LTD,1011705889,352.59,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,DIGITAL,REDFERN TRAVEL LTD,1011706022,347.1,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011705948,346.18,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011706126,346.1,Travel Expenses Wk 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706064,344.3,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011706064,341.44,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011705889,339.9,Travel Expenses Wk 16,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706064,338.6,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011706022,338.5,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,MEAT HYGIENE POLICY,REDFERN TRAVEL LTD,1011706022,323.5,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-18,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF SCIENTIST  ,REDFERN TRAVEL LTD,1011706064,322.5,TRAVEL EXPENSES  Wk 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011705948,320.4,Travel Expenses Wk 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CORPORATE SUPPORT UNIT,REDFERN TRAVEL LTD,1011706022,318.92,Travel Expenses Wk 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011706022,317.3,Travel Expenses Wk 18,BD1 5HQ,ADMIN
