DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011705646,842.5,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011705862,773.1,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705646,745.1,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011705862,727.4,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,REDFERN TRAVEL LTD,1011705862,726,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011705862,718.1,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011705862,682.74,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,COMMS,REDFERN TRAVEL LTD,1011705862,660.56,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011705646,642.18,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011705646,614.87,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011705646,589,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011705646,587.8,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011705646,573.96,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705862,522.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011705646,516.5,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011705646,504.1,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011705642,501,Monthly Training Service Charge Sept 17 - Mar 18,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (England),REDFERN TRAVEL LTD,1011705646,489.45,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,COMMS,REDFERN TRAVEL LTD,1011705646,486.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011705646,468.33,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,PROGRAMME AND PROJECT DELIVERY,REDFERN TRAVEL LTD,1011705862,462,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 4,REDFERN TRAVEL LTD,1011705862,450.7,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705646,444.13,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705646,434.4,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011705862,425.8,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705646,393.85,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011705862,393.1,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705862,387,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT SERVICE DELIVERY,REDFERN TRAVEL LTD,1011705646,383.8,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (Wales),REDFERN TRAVEL LTD,1011705862,363.5,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,COMMS,REDFERN TRAVEL LTD,1011705862,362.13,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011705646,355.7,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 4 ,REDFERN TRAVEL LTD,1011705862,351.04,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011705862,348.2,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011705646,345.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (England),REDFERN TRAVEL LTD,1011705862,339.25,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011705862,335.2,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011705862,326.52,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,SCIENTIFIC METHODS AND LABORATORY POLICY,REDFERN TRAVEL LTD,1011705862,325.4,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705646,324.5,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011705862,323.98,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705646,323.05,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011705646,319.58,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011705646,302.3,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011705646,300.38,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CORPORATE SUPPORT UNIT,REDFERN TRAVEL LTD,1011705646,280.96,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,COMMS,REDFERN TRAVEL LTD,1011705646,273.25,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705862,270.13,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF SCIENTIST  ,REDFERN TRAVEL LTD,1011705862,266.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705646,266.4,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011705862,266,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011705862,261.1,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011705862,260.7,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,DIGITAL,REDFERN TRAVEL LTD,1011705646,250.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,COMMS,REDFERN TRAVEL LTD,1011705646,247.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT STRATEGY & DEVELOPMENT,REDFERN TRAVEL LTD,1011705646,245,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 4 ,REDFERN TRAVEL LTD,1011705646,242.83,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011705862,242.32,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHIEF SCIENTIST  ,REDFERN TRAVEL LTD,1011705646,241.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,REDFERN TRAVEL LTD,1011705646,228.6,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD ADDITIVES,REDFERN TRAVEL LTD,1011705646,224.78,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011705646,223.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011705862,222.8,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,PROGRAMME AND PROJECT DELIVERY,REDFERN TRAVEL LTD,1011705646,220.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011705646,216.4,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,REDFERN TRAVEL LTD,1011705862,214.2,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,CHIEF SCIENTIST  ,REDFERN TRAVEL LTD,1011705646,206.06,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT STRATEGY & DEVELOPMENT,REDFERN TRAVEL LTD,1011705862,206,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,MICRO FOOD SAFETY BRANCH,REDFERN TRAVEL LTD,1011705646,205.33,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705646,204.17,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,REDFERN TRAVEL LTD,1011705862,203.1,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011705862,202.98,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011705862,199.74,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,RESILIENCE ADMIN,REDFERN TRAVEL LTD,1011705646,196.9,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 4,REDFERN TRAVEL LTD,1011705862,195.97,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011705862,193,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011705862,193,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011705862,191.4,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705862,186,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011705862,178,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (England),REDFERN TRAVEL LTD,1011705646,177.7,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,PROCUREMENT,REDFERN TRAVEL LTD,1011705862,176.2,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705862,173.32,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011705862,172.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705862,171.3,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHEMICAL RISK ASSESSMENT UNIT,REDFERN TRAVEL LTD,1011705862,170.5,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011705646,170.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 3 ,REDFERN TRAVEL LTD,1011705646,169.74,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (England),REDFERN TRAVEL LTD,1011705862,157.45,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,REDFERN TRAVEL LTD,1011705862,157,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011705862,156.6,Travel Expenses Week 15,BD1 5HQ,ADMIN
